TZapr;SzaprX;SzaprY;SzaprZ;ZaprCurse_0;ZaprPitch;ZaprRoll;TOtv;SotvX;SotvY;SotvZ;OtvCurse_0;OtvPitch;OtvRoll;qZv;eZv;PriemAntX;PriemAntY;PriemAntZ;ZaprAntX;ZaprAntY;ZaprAntZ;Lp1;Lp2;Ls1;Ls2;val_q;val_e;val_t;
121.320715;722182.100000;5675511.740000;23.030000;269.630000;0.950000;-0.160000;123.160109;722181.960000;5675511.720000;23.030000;269.550000;0.580000;-0.430000;355.230000;4.700000;722204.097968;5675503.018306;-5.402258;722204.408754;5675503.143716;-5.300651;490.525630;490.175700;-1.#INF00;-1.#INF00;356.836158;-13.406336;0.337148
125.321736;722181.100000;5675511.460000;23.030000;269.340000;0.930000;-0.190000;127.159927;722180.880000;5675511.410000;23.030000;269.320000;0.780000;-0.050000;354.780000;6.760000;722203.150361;5675502.988651;-5.383277;722203.442187;5675502.961603;-5.303837;489.615381;489.347296;-1.#INF00;-1.#INF00;356.957668;-13.117228;0.336577
129.320750;722180.300000;5675511.530000;23.030000;269.390000;0.460000;-0.370000;131.157794;722180.000000;5675511.410000;23.030000;269.410000;0.880000;-0.010000;354.600000;7.560000;722202.306546;5675502.974237;-5.350597;722202.402343;5675502.919537;-5.457695;488.647947;488.619575;-1.#INF00;-1.#INF00;356.828420;-13.053779;0.336076
133.322772;722179.380000;5675511.510000;23.030000;269.440000;0.840000;-0.440000;135.158751;722179.220000;5675511.530000;23.030000;269.550000;0.660000;-0.290000;354.430000;8.080000;722201.397343;5675502.898659;-5.393016;722201.663447;5675502.847081;-5.300271;488.028643;487.788272;-1.#INF00;-1.#INF00;356.692871;-13.400930;0.335507
137.322793;722178.600000;5675511.410000;23.030000;269.710000;0.770000;0.010000;139.157675;722178.370000;5675511.590000;23.030000;269.780000;0.900000;-0.530000;354.150000;8.770000;722200.631256;5675502.750119;-5.263027;722200.807534;5675502.867305;-5.396224;487.263641;487.107907;-1.#INF00;-1.#INF00;356.515923;-13.340360;0.335032
141.323815;722177.840000;5675511.610000;23.030000;269.860000;0.670000;-0.290000;143.157819;722177.640000;5675511.650000;23.030000;269.880000;0.670000;-0.180000;353.970000;9.050000;722199.772305;5675502.946151;-5.406007;722199.975279;5675502.858807;-5.389156;486.541050;486.393432;-1.#INF00;-1.#INF00;356.254155;-13.419325;0.334549
145.323828;722176.830000;5675511.910000;23.030000;270.230000;0.900000;-0.070000;147.156824;722176.770000;5675511.960000;23.030000;270.250000;0.300000;-0.090000;353.290000;10.490000;722198.661815;5675503.159293;-5.561929;722199.023177;5675503.125759;-5.333751;485.836625;485.464203;-1.#INF00;-1.#INF00;355.749275;-13.738116;0.333920
149.324850;722176.130000;5675512.240000;23.030000;270.420000;0.770000;-0.410000;151.156886;722175.900000;5675512.260000;23.030000;270.440000;1.070000;-0.450000;353.230000;8.590000;722198.142340;5675503.203629;-5.209385;722198.227567;5675503.212483;-5.332014;485.181819;485.143630;-1.#INF00;-1.#INF00;355.680485;-13.275837;0.333680
153.324872;722175.880000;5675512.090000;23.030000;270.540000;0.370000;-0.050000;155.156380;722175.660000;5675512.250000;23.030000;270.610000;0.790000;-0.520000;353.060000;9.450000;722197.736587;5675503.094153;-5.307205;722197.762132;5675503.198314;-5.541185;484.706986;484.718979;-1.#INF00;-1.#INF00;355.492800;-13.563705;0.333394
157.324893;722175.060000;5675512.260000;23.030000;270.390000;1.270000;-0.720000;159.155832;722174.980000;5675512.200000;23.030000;270.390000;0.770000;-0.120000;352.880000;10.660000;722197.083877;5675503.329207;-5.376514;722197.406817;5675503.087466;-5.089154;484.500517;484.223252;-1.#INF00;-1.#INF00;355.563235;-13.425459;0.333057
161.325907;722174.500000;5675512.300000;23.030000;270.700000;0.440000;0.020000;163.156057;722174.290000;5675512.590000;23.030000;270.670000;0.630000;-0.940000;352.830000;11.970000;722196.274594;5675503.202286;-5.302858;722196.392614;5675503.381898;-5.524917;483.598626;483.497642;-1.#INF00;-1.#INF00;355.426508;-13.949527;0.332554
165.325929;722173.990000;5675512.430000;23.030000;270.630000;0.750000;-0.300000;167.155469;722174.010000;5675512.300000;23.030000;270.830000;0.610000;0.650000;352.370000;9.680000;722195.972518;5675503.647317;-5.552885;722196.045257;5675503.376689;-5.356715;483.349937;483.329763;-1.#INF00;-1.#INF00;354.849304;-13.257408;0.332453
169.327942;722174.040000;5675512.820000;23.030000;270.860000;0.650000;-0.770000;171.157483;722173.960000;5675512.830000;23.030000;270.750000;1.120000;-1.260000;353.060000;9.680000;722196.169846;5675503.249020;-5.061457;722196.004809;5675503.444093;-5.322107;483.352221;483.502326;-1.#INF00;-1.#INF00;355.449501;-13.688790;0.332544
173.329964;722173.890000;5675512.340000;23.030000;270.350000;1.050000;-0.250000;175.159537;722173.930000;5675512.220000;23.030000;270.230000;0.450000;0.310000;353.460000;10.600000;722195.900941;5675503.627250;-5.564489;722196.137856;5675503.418698;-5.248007;483.480996;483.256393;-1.#INF00;-1.#INF00;355.502354;-13.548938;0.332403
177.329985;722173.880000;5675512.430000;23.030000;270.060000;0.330000;-0.430000;179.159518;722173.790000;5675512.520000;23.030000;269.830000;0.840000;-1.030000;354.320000;8.080000;722196.013476;5675503.411029;-5.207319;722195.815368;5675503.531729;-5.498281;483.166374;483.383507;-1.#INF00;-1.#INF00;356.266673;-13.803592;0.332471
181.330007;722173.460000;5675511.860000;23.030000;269.110000;1.400000;-0.020000;183.159417;722173.630000;5675511.770000;23.030000;269.030000;0.220000;0.300000;354.090000;13.750000;722195.661208;5675503.632293;-5.651109;722196.067075;5675503.540123;-5.146270;483.499514;483.023573;-1.#INF00;-1.#INF00;356.665623;-13.760121;0.332248
185.331028;722173.720000;5675512.020000;23.030000;268.870000;0.060000;-0.570000;187.160496;722173.550000;5675511.920000;23.030000;268.670000;1.410000;-0.720000;353.690000;5.560000;722196.230686;5675503.423935;-5.034315;722195.702140;5675503.506569;-5.579604;483.032796;483.631517;-1.#INF00;-1.#INF00;357.409864;-13.155271;0.332632
189.333042;722173.820000;5675511.520000;23.030000;268.160000;1.220000;-0.330000;191.162916;722174.060000;5675511.440000;23.030000;268.060000;0.190000;-0.100000;354.600000;7.050000;722196.217393;5675503.475415;-5.602459;722196.477304;5675503.418045;-5.169420;483.799246;483.458771;-1.#INF00;-1.#INF00;357.769054;-13.930685;0.332544
225.345212;722175.630000;5675508.360000;23.030000;259.250000;0.980000;-0.520000;227.178313;722175.750000;5675508.110000;23.030000;258.970000;0.700000;0.220000;3.370000;11.860000;722199.106599;5675503.952187;-5.454808;722199.169737;5675503.749521;-5.233521;486.236502;486.190142;-1.#INF00;-1.#INF00;6.899284;-13.228279;0.334413
229.344234;722176.060000;5675507.950000;23.030000;258.080000;0.680000;-0.420000;231.177888;722176.030000;5675507.870000;23.030000;257.810000;0.900000;-0.510000;5.380000;13.180000;722199.638539;5675503.849086;-5.266140;722199.533729;5675503.839469;-5.365246;486.544666;486.670559;-1.#INF00;-1.#INF00;8.271225;-13.198082;0.334732
233.345255;722176.010000;5675507.600000;23.030000;256.740000;1.260000;-0.820000;235.179332;722176.130000;5675507.440000;23.030000;256.510000;0.650000;-0.020000;6.350000;15.070000;722199.647036;5675504.165588;-5.438046;722199.896603;5675503.910378;-5.077281;486.977623;486.746003;-1.#INF00;-1.#INF00;9.408278;-13.299970;0.334793
237.347269;722176.400000;5675507.420000;23.030000;255.910000;0.080000;-0.090000;239.181467;722176.230000;5675507.430000;23.030000;255.750000;1.030000;-0.490000;7.040000;13.290000;722200.027581;5675504.285812;-5.218745;722199.682813;5675504.288795;-5.645923;486.758953;487.191512;-1.#INF00;-1.#INF00;10.293761;-13.026304;0.335087
241.348282;722176.720000;5675506.870000;23.030000;255.100000;0.730000;0.040000;243.183156;722176.870000;5675506.950000;23.030000;254.850000;0.480000;-0.650000;8.470000;15.990000;722200.471995;5675504.031627;-5.406444;722200.341256;5675504.214566;-5.416218;487.373008;487.418553;-1.#INF00;-1.#INF00;11.263630;-13.533035;0.335254
245.349304;722176.810000;5675506.700000;23.030000;253.990000;1.190000;-0.750000;247.184559;722176.920000;5675506.470000;23.030000;253.620000;1.020000;-0.180000;9.160000;13.580000;722200.770341;5675504.360135;-5.270391;722200.803677;5675504.184833;-5.115689;487.857119;487.847107;-1.#INF00;-1.#INF00;12.372902;-12.927325;0.335541
249.349325;722177.330000;5675506.170000;23.030000;252.930000;0.350000;0.280000;251.184988;722177.290000;5675506.230000;23.030000;252.720000;0.670000;-0.530000;10.250000;14.780000;722201.056480;5675504.276152;-5.352024;722200.818915;5675504.470520;-5.598395;487.828272;488.036662;-1.#INF00;-1.#INF00;13.366426;-13.284172;0.335675
253.350339;722177.220000;5675506.060000;23.030000;251.710000;1.170000;-0.930000;255.186351;722177.500000;5675505.790000;23.030000;251.540000;0.600000;0.450000;11.160000;17.360000;722201.114734;5675504.781361;-5.527475;722201.313048;5675504.412818;-5.094976;488.393053;488.227326;-1.#INF00;-1.#INF00;14.258297;-13.199928;0.335816
257.351360;722177.640000;5675505.780000;23.030000;251.110000;0.750000;-0.190000;259.187714;722177.510000;5675505.920000;23.030000;250.880000;1.170000;-1.230000;12.370000;16.270000;722201.672418;5675504.480425;-5.046816;722201.435046;5675504.668654;-5.373575;488.509693;488.745745;-1.#INF00;-1.#INF00;15.373660;-12.851623;0.336145
261.351382;722178.140000;5675505.400000;23.030000;250.310000;0.640000;-0.270000;263.188182;722178.260000;5675505.310000;23.030000;250.250000;0.600000;0.220000;12.590000;15.300000;722201.930147;5675504.724433;-5.493388;722201.910229;5675504.564851;-5.403803;488.871709;488.922454;-1.#INF00;-1.#INF00;15.646193;-13.198762;0.336292
265.351404;722178.080000;5675505.570000;23.030000;249.640000;1.250000;-0.960000;267.188611;722178.260000;5675505.340000;23.030000;249.440000;1.000000;-0.200000;13.630000;15.180000;722202.194903;5675504.961335;-5.275113;722202.258726;5675504.793738;-5.058949;489.371033;489.312370;-1.#INF00;-1.#INF00;16.543515;-12.853380;0.336547
269.352417;722178.430000;5675505.390000;23.030000;248.930000;0.530000;-0.320000;271.189892;722178.310000;5675505.450000;23.030000;249.120000;0.850000;-0.800000;13.450000;14.090000;722202.282950;5675504.897833;-5.240040;722202.171400;5675505.084540;-5.438492;489.288223;489.375141;-1.#INF00;-1.#INF00;17.010974;-13.037792;0.336589
273.352439;722178.620000;5675505.100000;23.030000;248.620000;0.760000;0.170000;275.190117;722178.710000;5675505.170000;23.030000;248.500000;0.510000;-0.100000;14.430000;16.390000;722202.403684;5675505.141681;-5.479839;722202.380369;5675505.193576;-5.424147;489.516039;489.498599;-1.#INF00;-1.#INF00;17.442782;-13.282499;0.336687
277.353452;722178.770000;5675505.160000;23.030000;248.150000;1.060000;-0.630000;279.191480;722178.820000;5675505.180000;23.030000;248.000000;1.130000;-0.710000;15.230000;16.560000;722202.910439;5675505.189942;-5.145398;722202.813762;5675505.131228;-5.185228;489.942698;490.061748;-1.#INF00;-1.#INF00;18.103365;-12.723816;0.337055
281.353474;722179.200000;5675504.970000;23.030000;247.640000;0.620000;0.010000;283.191868;722179.180000;5675505.040000;23.030000;247.610000;0.700000;-0.120000;15.290000;15.360000;722202.962350;5675505.406401;-5.403571;722202.921218;5675505.369165;-5.454152;490.043275;490.109256;-1.#INF00;-1.#INF00;18.334786;-13.076509;0.337102
285.354496;722179.150000;5675505.100000;23.030000;247.300000;0.970000;-0.360000;287.193150;722179.260000;5675505.080000;23.030000;247.210000;0.780000;-0.240000;16.030000;15.760000;722203.098842;5675505.572294;-5.354321;722203.099195;5675505.535601;-5.262202;490.322380;490.307308;-1.#INF00;-1.#INF00;18.749811;-12.998538;0.337235
289.355509;722179.230000;5675505.050000;23.030000;246.960000;1.020000;-0.270000;291.194269;722179.340000;5675505.110000;23.030000;246.910000;0.590000;-0.260000;16.030000;15.580000;722203.093137;5675505.680923;-5.424612;722203.181501;5675505.678911;-5.256613;490.451000;490.322375;-1.#INF00;-1.#INF00;19.041053;-13.172211;0.337250
293.355531;722179.580000;5675505.090000;23.030000;246.860000;1.030000;-0.140000;295.194697;722179.580000;5675505.060000;23.030000;246.730000;1.150000;-0.310000;16.430000;13.690000;722203.595486;5675505.791946;-5.199826;722203.509655;5675505.822649;-5.272601;490.786029;490.871385;-1.#INF00;-1.#INF00;19.243829;-12.631169;0.337614
297.355544;722179.620000;5675505.210000;23.030000;246.460000;1.150000;-0.750000;299.194963;722179.770000;5675505.170000;23.030000;246.410000;0.530000;-0.170000;16.490000;14.950000;722203.472015;5675505.977601;-5.461484;722203.718346;5675505.852932;-5.131299;491.023036;490.754165;-1.#INF00;-1.#INF00;19.504496;-13.199885;0.337548
301.356566;722179.740000;5675505.160000;23.030000;246.120000;1.160000;-0.210000;303.196082;722179.620000;5675505.150000;23.030000;246.130000;1.190000;-0.230000;17.010000;13.290000;722203.628551;5675506.178085;-5.196493;722203.730857;5675506.195472;-5.211263;491.141605;491.050872;-1.#INF00;-1.#INF00;19.781453;-12.579477;0.337737
305.357579;722179.990000;5675505.400000;23.030000;246.040000;0.350000;-0.270000;307.197404;722179.890000;5675505.390000;23.030000;245.890000;0.930000;-0.690000;16.550000;14.670000;722203.869811;5675506.255806;-5.226352;722203.624658;5675506.278460;-5.515291;490.986344;491.280665;-1.#INF00;-1.#INF00;20.129356;-12.820201;0.337897
317.358636;722180.260000;5675505.280000;23.030000;245.280000;0.700000;0.020000;319.198932;722180.070000;5675505.340000;23.030000;245.110000;1.050000;-0.780000;18.050000;9.050000;722204.108118;5675506.516183;-5.165530;722203.978689;5675506.676806;-5.424791;491.476275;491.607339;-1.#INF00;-1.#INF00;20.907506;-12.686027;0.338118
321.359658;722180.330000;5675505.270000;23.030000;245.030000;0.360000;-0.210000;323.200011;722180.460000;5675505.220000;23.030000;245.230000;0.230000;0.600000;17.480000;15.360000;722203.843154;5675506.803950;-5.691449;722203.937390;5675506.594287;-5.520653;491.378346;491.324761;-1.#INF00;-1.#INF00;20.425705;-13.427097;0.337953
325.360671;722180.090000;5675505.450000;23.030000;244.920000;1.450000;-1.000000;327.201171;722180.170000;5675505.410000;23.030000;244.720000;1.300000;-1.220000;18.680000;14.270000;722204.402839;5675506.603190;-4.997633;722204.347593;5675506.689322;-4.974208;491.942160;491.949191;-1.#INF00;-1.#INF00;21.393449;-12.438217;0.338343
329.361734;722180.810000;5675505.080000;23.030000;244.840000;0.130000;0.450000;331.202493;722180.660000;5675505.130000;23.030000;244.880000;0.690000;0.120000;17.130000;15.870000;722204.342739;5675506.735729;-5.443705;722204.168437;5675506.733488;-5.707638;491.574074;491.808635;-1.#INF00;-1.#INF00;20.921827;-12.991390;0.338272
333.361755;722180.130000;5675505.550000;23.030000;244.610000;0.610000;-0.450000;335.202312;722180.280000;5675505.450000;23.030000;244.480000;0.640000;-0.530000;18.110000;14.550000;722204.067737;5675506.916129;-5.363599;722203.890539;5675506.991966;-5.387599;491.534264;491.665718;-1.#INF00;-1.#INF00;21.437585;-13.050554;0.338169
337.361769;722180.250000;5675505.070000;23.030000;244.520000;0.600000;0.690000;339.202089;722180.080000;5675505.270000;23.030000;244.580000;0.620000;-0.300000;17.930000;18.960000;722203.812276;5675506.794417;-5.406906;722203.759404;5675507.064095;-5.562550;491.393954;491.383510;-1.#INF00;-1.#INF00;21.285551;-13.081799;0.337978
341.362750;722179.980000;5675505.310000;23.030000;244.210000;0.730000;-0.860000;343.203005;722179.990000;5675505.120000;23.030000;244.160000;1.090000;-0.080000;18.450000;15.470000;722203.872297;5675507.019118;-5.258366;722203.871801;5675506.758931;-5.276975;491.462035;491.569604;-1.#INF00;-1.#INF00;21.627578;-12.637920;0.338097
345.362763;722179.990000;5675504.860000;23.030000;243.970000;0.780000;0.000000;347.202783;722179.880000;5675504.870000;23.030000;243.830000;0.660000;-0.560000;19.190000;15.180000;722203.665032;5675506.596782;-5.351206;722203.710599;5675506.807093;-5.390844;491.305432;491.196570;-1.#INF00;-1.#INF00;22.108089;-13.049547;0.337846
349.364785;722179.380000;5675504.880000;23.030000;243.640000;0.750000;-0.860000;351.204146;722179.270000;5675504.680000;23.030000;243.630000;0.930000;0.100000;19.370000;15.300000;722203.023172;5675506.845863;-5.347778;722203.265057;5675506.570927;-5.269244;490.865898;490.738902;-1.#INF00;-1.#INF00;22.092547;-12.827029;0.337531
353.365807;722178.780000;5675504.360000;23.030000;243.140000;0.930000;0.050000;355.204208;722178.580000;5675504.400000;23.030000;243.150000;0.560000;-0.280000;20.340000;14.950000;722202.235768;5675506.511685;-5.433096;722202.525000;5675506.706499;-5.340254;490.255763;489.900282;-1.#INF00;-1.#INF00;22.660690;-13.204776;0.336960
357.366820;722177.970000;5675504.450000;23.030000;243.330000;0.740000;-0.410000;359.204230;722177.740000;5675504.260000;23.030000;243.270000;1.060000;-0.200000;19.770000;14.500000;722201.603418;5675506.469349;-5.251769;722201.741058;5675506.469205;-5.343615;489.483813;489.393749;-1.#INF00;-1.#INF00;22.488441;-12.772477;0.336602
361.366842;722177.410000;5675503.900000;23.030000;243.070000;0.820000;0.000000;363.203276;722177.170000;5675503.920000;23.030000;243.130000;0.600000;-0.490000;20.860000;17.760000;722200.889926;5675505.955060;-5.385243;722201.114775;5675506.228423;-5.375361;488.838073;488.533845;-1.#INF00;-1.#INF00;22.724148;-13.233552;0.336019
365.366871;722176.200000;5675503.660000;23.030000;242.970000;0.730000;-0.180000;367.201875;722176.020000;5675503.540000;23.030000;242.990000;0.630000;-0.050000;19.880000;15.470000;722199.648777;5675505.836321;-5.441217;722199.901579;5675505.929011;-5.382834;487.669650;487.396422;-1.#INF00;-1.#INF00;22.710369;-13.269904;0.335241
