TZapr;SzaprX;SzaprY;SzaprZ;ZaprCurse_0;ZaprPitch;ZaprRoll;TOtv;SotvX;SotvY;SotvZ;OtvCurse;OtvPitch;OtvRoll;qZv;eZv;PriemAntX;PriemAntY;PriemAntZ;ZaprAntX;ZaprAntY;ZaprAntZ;Lp1;Lp2;Ls1;Ls2;val_q;val_e;val_t;Tetta;TettaZv;
145.323828;722176.830000;5675511.910000;23.030000;270.230000;0.900000;-0.070000;147.156824;722176.770000;5675511.960000;23.030000;270.250000;0.300000;-0.090000;353.290000;10.490000;722198.661815;5675503.159293;-5.561929;722199.023177;5675503.125759;-5.333751;485.836625;485.464203;486.091163;486.017709;355.749275;-13.738116;0.333920;13.959310;10.717460
149.324850;722176.130000;5675512.240000;23.030000;270.420000;0.770000;-0.410000;151.156886;722175.900000;5675512.260000;23.030000;270.440000;1.070000;-0.450000;353.230000;8.590000;722198.142340;5675503.203629;-5.209385;722198.227567;5675503.212483;-5.332014;485.181819;485.143630;485.434955;485.474511;355.680485;-13.275837;0.333680;14.060139;9.341607
153.324872;722175.880000;5675512.090000;23.030000;270.540000;0.370000;-0.050000;155.156380;722175.660000;5675512.250000;23.030000;270.610000;0.790000;-0.520000;353.060000;9.450000;722197.736587;5675503.094153;-5.307205;722197.762132;5675503.198314;-5.541185;484.706986;484.718979;484.958286;485.033774;355.492800;-13.563705;0.333394;14.062300;9.917708
157.324893;722175.060000;5675512.260000;23.030000;270.390000;1.270000;-0.720000;159.155832;722174.980000;5675512.200000;23.030000;270.390000;0.770000;-0.120000;352.880000;10.660000;722197.083877;5675503.329207;-5.376514;722197.406817;5675503.087466;-5.089154;484.500517;484.223252;484.753113;484.660269;355.563235;-13.425459;0.333057;14.066957;11.290291
161.325907;722174.500000;5675512.300000;23.030000;270.700000;0.440000;0.020000;163.156057;722174.290000;5675512.590000;23.030000;270.670000;0.630000;-0.940000;352.830000;11.970000;722196.274594;5675503.202286;-5.302858;722196.392614;5675503.381898;-5.524917;483.598626;483.497642;483.847632;483.919435;355.426508;-13.949527;0.332554;14.120078;12.098945
165.325929;722173.990000;5675512.430000;23.030000;270.630000;0.750000;-0.300000;167.155469;722174.010000;5675512.300000;23.030000;270.830000;0.610000;0.650000;352.370000;9.680000;722195.972518;5675503.647317;-5.552885;722196.045257;5675503.376689;-5.356715;483.349937;483.329763;483.599073;483.535614;354.849304;-13.257408;0.332453;14.087774;10.521749
169.327942;722174.040000;5675512.820000;23.030000;270.860000;0.650000;-0.770000;171.157483;722173.960000;5675512.830000;23.030000;270.750000;1.120000;-1.260000;353.060000;9.680000;722196.169846;5675503.249020;-5.061457;722196.004809;5675503.444093;-5.322107;483.352221;483.502326;483.601494;483.685901;355.449501;-13.688790;0.332544;14.181994;10.103740
173.329964;722173.890000;5675512.340000;23.030000;270.350000;1.050000;-0.250000;175.159537;722173.930000;5675512.220000;23.030000;270.230000;0.450000;0.310000;353.460000;10.600000;722195.900941;5675503.627250;-5.564489;722196.137856;5675503.418698;-5.248007;483.480996;483.256393;483.730824;483.628445;355.502354;-13.548938;0.332403;14.080606;11.141085
177.329985;722173.880000;5675512.430000;23.030000;270.060000;0.330000;-0.430000;179.159518;722173.790000;5675512.520000;23.030000;269.830000;0.840000;-1.030000;354.320000;8.080000;722196.013476;5675503.411029;-5.207319;722195.815368;5675503.531729;-5.498281;483.166374;483.383507;483.414570;483.508758;356.266673;-13.803592;0.332471;14.160890;8.388663
181.330007;722173.460000;5675511.860000;23.030000;269.110000;1.400000;-0.020000;183.159417;722173.630000;5675511.770000;23.030000;269.030000;0.220000;0.300000;354.090000;13.750000;722195.661208;5675503.632293;-5.651109;722196.067075;5675503.540123;-5.146270;483.499514;483.023573;483.749764;483.586444;356.665623;-13.760121;0.332248;14.064712;14.078909
